"id ","beacon 1","beacon 2","beacon 3","beacon 4","beacon 5","beacon 6","beacon 7","beacon 8","beacon 9","beacon 10","beacon 11","beacon 12","beacon 13","beacon 14","beacon 15","beacon 16","beacon 17","beacon 18","beacon 19","beacon 20","beacon 21","beacon 22","beacon 23","beacon 24","beacon 25","beacon 26","beacon 27","beacon 28","beacon 29","beacon 30","beacon 31","beacon 32","beacon 33","beacon 34"
"16","-91","-86","-89","-94","-76","-1000","-75","-1000","-70","-87","-80","-74","-52","-1000","-1000","-1000","-1000","-93","-90","-93","-94","-84","-80","-91","-80","-82","-69","-92","-77","-91","-87","-66","-82","-85"
"16","-91","-87","-91","-94","-72","-1000","-98","-1000","-70","-87","-75","-69","-50","-1000","-1000","-1000","-1000","-93","-1000","-93","-94","-84","-80","-80","-70","-85","-81","-92","-74","-75","-83","-64","-89","-83"
"16","-91","-1000","-94","-84","-75","-1000","-98","-1000","-66","-83","-75","-73","-51","-1000","-1000","-1000","-1000","-93","-1000","-86","-94","-81","-80","-80","-76","-85","-81","-92","-81","-78","-82","-64","-84","-1000"
"16","-96","-1000","-94","-85","-75","-1000","-83","-1000","-66","-1000","-80","-76","-55","-1000","-1000","-1000","-1000","-93","-1000","-86","-93","-81","-71","-80","-66","-85","-72","-81","-78","-76","-82","-64","-96","-1000"
"16","-90","-1000","-94","-85","-1000","-1000","-83","-1000","-76","-1000","-78","-73","-55","-1000","-1000","-1000","-1000","-1000","-1000","-86","-93","-81","-73","-84","-71","-85","-70","-78","-1000","-82","-81","-62","-96","-1000"
"16","-88","-1000","-96","-85","-1000","-1000","-83","-1000","-78","-1000","-93","-73","-55","-1000","-1000","-1000","-1000","-1000","-1000","-93","-1000","-81","-69","-84","-68","-86","-71","-78","-1000","-1000","-81","-61","-1000","-1000"
"16","-88","-1000","-93","-85","-1000","-1000","-81","-1000","-78","-1000","-1000","-73","-55","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-82","-74","-76","-71","-86","-66","-78","-1000","-1000","-81","-61","-1000","-1000"
"16","-88","-1000","-1000","-85","-1000","-1000","-81","-1000","-78","-1000","-1000","-75","-54","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-82","-74","-76","-71","-91","-68","-82","-1000","-1000","-81","-57","-1000","-1000"
"16","-88","-1000","-1000","-85","-1000","-1000","-93","-1000","-73","-1000","-1000","-76","-51","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-82","-73","-76","-71","-1000","-68","-83","-1000","-1000","-78","-59","-1000","-1000"
"16","-88","-1000","-1000","-76","-1000","-1000","-1000","-1000","-73","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-82","-67","-76","-66","-1000","-68","-83","-1000","-1000","-1000","-56","-1000","-1000"
"16","-88","-1000","-1000","-76","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-78","-1000","-76","-66","-1000","-68","-83","-1000","-1000","-1000","-58","-1000","-1000"
"16","-94","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-88","-1000","-1000","-68","-83","-1000","-1000","-1000","-57","-1000","-1000"
"16","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-68","-81","-1000","-1000","-1000","-1000","-1000","-1000"
"16","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-72","-1000","-1000","-1000","-1000","-1000","-1000","-1000"
"16","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-67","-1000","-1000","-1000","-1000","-1000","-1000","-1000"
"17","-1000","-1000","-1000","-84","-88","-1000","-58","-1000","-81","-1000","-96","-95","-83","-1000","-1000","-1000","-1000","-1000","-1000","-96","-94","-91","-93","-89","-86","-82","-67","-95","-66","-92","-94","-91","-99","-92"
"17","-1000","-1000","-1000","-84","-88","-1000","-64","-1000","-76","-1000","-94","-93","-85","-1000","-1000","-1000","-1000","-1000","-1000","-96","-94","-89","-80","-80","-82","-78","-73","-98","-71","-94","-91","-89","-90","-97"
"17","-1000","-1000","-1000","-84","-88","-1000","-51","-1000","-76","-1000","-93","-93","-91","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-93","-89","-80","-80","-82","-78","-73","-95","-73","-94","-91","-89","-90","-97"
"17","-1000","-1000","-1000","-84","-88","-1000","-51","-1000","-76","-1000","-93","-92","-88","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-93","-90","-80","-80","-81","-78","-73","-1000","-67","-94","-91","-89","-99","-1000"
"17","-1000","-1000","-1000","-78","-85","-1000","-51","-1000","-81","-1000","-95","-1000","-88","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-93","-93","-80","-80","-81","-80","-68","-1000","-68","-87","-91","-89","-93","-1000"
"17","-1000","-1000","-1000","-78","-87","-1000","-51","-1000","-90","-1000","-1000","-1000","-81","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-91","-91","-78","-84","-81","-80","-68","-1000","-72","-84","-90","-92","-1000","-1000"
"17","-1000","-1000","-1000","-93","-88","-1000","-57","-1000","-90","-1000","-1000","-1000","-80","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-87","-88","-78","-84","-81","-80","-68","-1000","-80","-85","-90","-92","-1000","-1000"
"17","-1000","-1000","-1000","-93","-93","-1000","-57","-1000","-90","-1000","-1000","-1000","-81","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-87","-1000","-78","-84","-84","-80","-73","-1000","-80","-96","-96","-92","-1000","-1000"
"17","-1000","-1000","-1000","-93","-93","-1000","-57","-1000","-83","-1000","-1000","-1000","-81","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-88","-73","-84","-75","-73","-1000","-80","-95","-1000","-90","-1000","-1000"
"17","-1000","-1000","-1000","-99","-94","-1000","-57","-1000","-1000","-1000","-1000","-1000","-81","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-79","-73","-84","-75","-78","-1000","-80","-94","-1000","-85","-1000","-1000"
"17","-1000","-1000","-1000","-91","-1000","-1000","-57","-1000","-1000","-1000","-1000","-1000","-81","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-79","-78","-84","-71","-71","-1000","-73","-1000","-1000","-85","-1000","-1000"
"17","-1000","-1000","-1000","-84","-1000","-1000","-50","-1000","-1000","-1000","-1000","-1000","-77","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-79","-89","-84","-86","-71","-1000","-1000","-1000","-1000","-88","-1000","-1000"
"17","-1000","-1000","-1000","-83","-1000","-1000","-53","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-79","-89","-82","-83","-71","-1000","-1000","-1000","-1000","-88","-1000","-1000"
"17","-1000","-1000","-1000","-83","-1000","-1000","-53","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-79","-89","-82","-88","-71","-1000","-1000","-1000","-1000","-88","-1000","-1000"
"17","-1000","-1000","-1000","-90","-1000","-1000","-61","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-79","-84","-78","-1000","-78","-1000","-1000","-1000","-1000","-86","-1000","-1000"
"17","-1000","-1000","-1000","-1000","-1000","-1000","-57","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-84","-84","-85","-1000","-73","-1000","-1000","-1000","-1000","-86","-1000","-1000"
"17","-1000","-1000","-1000","-1000","-1000","-1000","-56","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-84","-84","-85","-1000","-76","-1000","-1000","-1000","-1000","-86","-1000","-1000"
"17","-1000","-1000","-1000","-1000","-1000","-1000","-56","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-84","-83","-85","-1000","-76","-1000","-1000","-1000","-1000","-86","-1000","-1000"
"17","-1000","-1000","-1000","-1000","-1000","-1000","-57","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-85","-85","-1000","-76","-1000","-1000","-1000","-1000","-86","-1000","-1000"
"17","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-88","-1000","-76","-1000","-1000","-1000","-1000","-88","-1000","-1000"
"17","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-84","-1000","-1000","-1000","-1000","-1000","-1000","-1000"
"18","-96","-95","-93","-73","-83","-1000","-81","-1000","-69","-91","-81","-86","-71","-1000","-1000","-97","-1000","-1000","-97","-87","-86","-74","-86","-75","-67","-92","-54","-92","-75","-80","-91","-72","-91","-88"
"18","-91","-1000","-97","-79","-73","-1000","-67","-1000","-80","-96","-85","-95","-72","-1000","-1000","-1000","-1000","-1000","-97","-93","-86","-93","-78","-73","-67","-83","-58","-95","-75","-88","-85","-72","-91","-97"
"18","-1000","-1000","-97","-79","-73","-1000","-67","-1000","-77","-95","-87","-94","-72","-1000","-1000","-1000","-1000","-1000","-1000","-93","-91","-84","-78","-73","-76","-83","-58","-95","-75","-88","-90","-68","-91","-98"
"18","-1000","-1000","-97","-83","-92","-1000","-86","-1000","-81","-95","-95","-96","-78","-1000","-1000","-1000","-1000","-1000","-1000","-93","-96","-89","-77","-73","-76","-75","-65","-95","-68","-76","-90","-68","-91","-94"
"18","-1000","-1000","-97","-79","-83","-1000","-86","-1000","-81","-94","-96","-96","-78","-1000","-1000","-1000","-1000","-1000","-1000","-91","-89","-87","-77","-73","-73","-75","-63","-79","-68","-74","-90","-69","-91","-96"
"18","-1000","-1000","-97","-77","-77","-1000","-86","-1000","-93","-1000","-1000","-1000","-85","-1000","-1000","-1000","-1000","-1000","-1000","-94","-89","-94","-78","-73","-93","-91","-63","-79","-71","-77","-93","-69","-94","-1000"
"18","-1000","-1000","-97","-79","-83","-1000","-94","-1000","-82","-1000","-1000","-1000","-85","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-92","-91","-83","-81","-77","-85","-62","-90","-71","-83","-94","-84","-92","-1000"
"18","-1000","-1000","-1000","-79","-84","-1000","-77","-1000","-83","-1000","-1000","-1000","-81","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-92","-91","-83","-74","-84","-85","-61","-87","-71","-83","-94","-84","-93","-1000"
"18","-1000","-1000","-1000","-78","-83","-1000","-77","-1000","-83","-1000","-1000","-1000","-81","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-92","-90","-82","-86","-84","-82","-58","-97","-71","-83","-89","-80","-91","-1000"
"18","-1000","-1000","-1000","-85","-80","-1000","-69","-1000","-84","-1000","-1000","-1000","-79","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-82","-87","-84","-87","-58","-90","-71","-75","-97","-83","-89","-1000"
"18","-1000","-1000","-1000","-87","-80","-1000","-69","-1000","-1000","-1000","-1000","-1000","-82","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-82","-87","-84","-87","-58","-87","-69","-77","-90","-83","-1000","-1000"
"18","-1000","-1000","-1000","-81","-1000","-1000","-82","-1000","-1000","-1000","-1000","-1000","-82","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-86","-87","-70","-91","-58","-88","-69","-72","-90","-83","-1000","-1000"
"18","-1000","-1000","-1000","-81","-1000","-1000","-70","-1000","-1000","-1000","-1000","-1000","-78","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-86","-79","-89","-94","-58","-88","-71","-72","-90","-83","-1000","-1000"
"18","-1000","-1000","-1000","-80","-1000","-1000","-70","-1000","-1000","-1000","-1000","-1000","-78","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-81","-88","-89","-94","-58","-88","-71","-72","-90","-83","-1000","-1000"
"18","-1000","-1000","-1000","-78","-1000","-1000","-78","-1000","-1000","-1000","-1000","-1000","-84","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-81","-86","-86","-87","-69","-88","-67","-72","-1000","-83","-1000","-1000"
"18","-1000","-1000","-1000","-78","-1000","-1000","-71","-1000","-1000","-1000","-1000","-1000","-75","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-85","-86","-88","-87","-69","-1000","-70","-72","-1000","-83","-1000","-1000"
"18","-1000","-1000","-1000","-78","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-75","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-87","-86","-88","-92","-59","-1000","-72","-1000","-1000","-83","-1000","-1000"
"18","-1000","-1000","-1000","-78","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-87","-81","-88","-81","-59","-1000","-1000","-1000","-1000","-84","-1000","-1000"
"18","-1000","-1000","-1000","-78","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-87","-1000","-73","-81","-57","-1000","-1000","-1000","-1000","-84","-1000","-1000"
"18","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-80","-1000","-85","-81","-65","-1000","-1000","-1000","-1000","-84","-1000","-1000"
"18","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-90","-1000","-76","-81","-65","-1000","-1000","-1000","-1000","-84","-1000","-1000"
"18","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-76","-1000","-76","-81","-65","-1000","-1000","-1000","-1000","-88","-1000","-1000"
"18","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-76","-1000","-65","-1000","-1000","-1000","-1000","-83","-1000","-1000"
"18","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-76","-1000","-1000","-1000","-1000","-1000","-1000","-83","-1000","-1000"
"18","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-83","-1000","-1000"
"19","-1000","-95","-95","-86","-83","-1000","-77","-1000","-77","-96","-94","-84","-80","-1000","-1000","-1000","-1000","-1000","-1000","-98","-95","-87","-79","-88","-90","-77","-74","-98","-58","-87","-98","-84","-93","-97"
"19","-1000","-91","-1000","-87","-80","-1000","-63","-1000","-84","-98","-93","-86","-88","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-93","-81","-76","-88","-81","-78","-61","-87","-59","-82","-90","-87","-89","-94"
"19","-1000","-91","-1000","-87","-96","-1000","-63","-1000","-84","-1000","-94","-89","-83","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-90","-76","-88","-86","-77","-61","-87","-63","-88","-98","-83","-86","-97"
"19","-1000","-96","-1000","-87","-96","-1000","-67","-1000","-84","-1000","-1000","-99","-80","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-82","-76","-79","-95","-86","-61","-87","-57","-92","-98","-82","-94","-97"
"19","-1000","-94","-1000","-87","-82","-1000","-61","-1000","-84","-1000","-1000","-99","-80","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-87","-82","-81","-83","-82","-61","-91","-83","-86","-1000","-82","-94","-1000"
"19","-1000","-1000","-1000","-84","-92","-1000","-65","-1000","-77","-1000","-1000","-97","-86","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-91","-88","-80","-91","-82","-68","-94","-60","-86","-1000","-86","-94","-1000"
"19","-1000","-1000","-1000","-84","-91","-1000","-65","-1000","-84","-1000","-1000","-93","-86","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-90","-88","-80","-85","-79","-64","-95","-60","-84","-1000","-84","-1000","-1000"
"19","-1000","-1000","-1000","-86","-1000","-1000","-68","-1000","-84","-1000","-1000","-97","-81","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-89","-88","-80","-90","-79","-72","-95","-60","-84","-1000","-84","-1000","-1000"
"19","-1000","-1000","-1000","-92","-1000","-1000","-68","-1000","-84","-1000","-1000","-95","-81","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-83","-80","-90","-79","-72","-95","-84","-87","-1000","-84","-1000","-1000"
"19","-1000","-1000","-1000","-92","-1000","-1000","-68","-1000","-84","-1000","-1000","-97","-81","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-83","-79","-90","-83","-80","-94","-79","-90","-1000","-84","-1000","-1000"
"19","-1000","-1000","-1000","-92","-1000","-1000","-82","-1000","-82","-1000","-1000","-1000","-81","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-83","-94","-96","-84","-80","-98","-79","-90","-1000","-90","-1000","-1000"
"19","-1000","-1000","-1000","-98","-1000","-1000","-81","-1000","-83","-1000","-1000","-1000","-81","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-83","-84","-90","-84","-80","-98","-79","-86","-1000","-90","-1000","-1000"
"19","-1000","-1000","-1000","-89","-1000","-1000","-81","-1000","-84","-1000","-1000","-1000","-82","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-93","-84","-90","-84","-74","-93","-66","-89","-1000","-90","-1000","-1000"
"19","-1000","-1000","-1000","-87","-1000","-1000","-72","-1000","-84","-1000","-1000","-1000","-88","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-93","-84","-76","-84","-82","-93","-69","-91","-1000","-90","-1000","-1000"
"19","-1000","-1000","-1000","-87","-1000","-1000","-72","-1000","-1000","-1000","-1000","-1000","-90","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-90","-84","-1000","-84","-83","-93","-69","-83","-1000","-84","-1000","-1000"
"19","-1000","-1000","-1000","-92","-1000","-1000","-72","-1000","-1000","-1000","-1000","-1000","-87","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-83","-84","-1000","-78","-75","-1000","-61","-83","-1000","-91","-1000","-1000"
"19","-1000","-1000","-1000","-1000","-1000","-1000","-78","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-83","-79","-1000","-84","-88","-1000","-1000","-83","-1000","-91","-1000","-1000"
"19","-1000","-1000","-1000","-1000","-1000","-1000","-76","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-83","-79","-1000","-78","-92","-1000","-1000","-1000","-1000","-91","-1000","-1000"
"19","-1000","-1000","-1000","-1000","-1000","-1000","-76","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-83","-79","-1000","-76","-70","-1000","-1000","-1000","-1000","-90","-1000","-1000"
"19","-1000","-1000","-1000","-1000","-1000","-1000","-76","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-81","-1000","-80","-1000","-1000","-1000","-1000","-1000","-92","-1000","-1000"
"19","-1000","-1000","-1000","-1000","-1000","-1000","-78","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-81","-1000","-80","-1000","-1000","-1000","-1000","-1000","-92","-1000","-1000"
"19","-1000","-1000","-1000","-1000","-1000","-1000","-76","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-80","-1000","-1000","-1000","-1000","-1000","-92","-1000","-1000"
"19","-1000","-1000","-1000","-1000","-1000","-1000","-78","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-80","-1000","-1000","-1000","-1000","-1000","-88","-1000","-1000"
"19","-1000","-1000","-1000","-1000","-1000","-1000","-78","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000"
"19","-1000","-1000","-1000","-1000","-1000","-1000","-78","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000"
"19","-1000","-1000","-1000","-1000","-1000","-1000","-78","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000"
"19","-1000","-1000","-1000","-1000","-1000","-1000","-78","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000"
"20","-1000","-96","-1000","-83","-83","-1000","-66","-1000","-78","-95","-93","-95","-85","-1000","-1000","-1000","-1000","-1000","-1000","-93","-89","-87","-76","-96","-80","-78","-73","-91","-63","-89","-97","-82","-88","-95"
"20","-1000","-98","-1000","-86","-86","-1000","-63","-1000","-77","-1000","-95","-93","-88","-1000","-1000","-1000","-1000","-1000","-1000","-94","-94","-89","-75","-75","-91","-76","-67","-91","-65","-71","-91","-83","-88","-94"
"20","-1000","-1000","-1000","-86","-83","-1000","-68","-1000","-77","-1000","-96","-93","-79","-1000","-1000","-1000","-1000","-1000","-1000","-94","-92","-91","-75","-85","-82","-76","-67","-91","-66","-71","-1000","-83","-91","-1000"
"20","-1000","-1000","-1000","-84","-91","-1000","-68","-1000","-77","-1000","-97","-93","-78","-1000","-1000","-1000","-1000","-1000","-1000","-95","-1000","-92","-78","-85","-82","-76","-67","-93","-73","-71","-1000","-83","-91","-1000"
"20","-1000","-1000","-1000","-84","-91","-1000","-66","-1000","-77","-1000","-1000","-90","-78","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-92","-77","-85","-88","-76","-67","-93","-66","-71","-1000","-84","-96","-1000"
"20","-1000","-1000","-1000","-86","-91","-1000","-64","-1000","-87","-1000","-1000","-90","-85","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-92","-77","-85","-88","-81","-67","-93","-66","-85","-1000","-87","-96","-1000"
"20","-1000","-1000","-1000","-86","-91","-1000","-62","-1000","-80","-1000","-1000","-93","-85","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-92","-78","-87","-88","-81","-67","-95","-63","-85","-1000","-87","-96","-1000"
"20","-1000","-1000","-1000","-86","-91","-1000","-62","-1000","-76","-1000","-1000","-96","-85","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-97","-86","-86","-91","-83","-86","-95","-63","-85","-1000","-87","-88","-1000"
"20","-1000","-1000","-1000","-86","-91","-1000","-66","-1000","-76","-1000","-1000","-96","-88","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-85","-86","-86","-91","-78","-66","-95","-71","-71","-1000","-87","-88","-1000"
"20","-1000","-1000","-1000","-86","-93","-1000","-84","-1000","-78","-1000","-1000","-99","-88","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-85","-86","-86","-91","-78","-67","-95","-71","-71","-1000","-87","-1000","-1000"
"20","-1000","-1000","-1000","-86","-95","-1000","-84","-1000","-78","-1000","-1000","-93","-88","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-86","-92","-91","-84","-67","-96","-1000","-76","-1000","-87","-1000","-1000"
"20","-1000","-1000","-1000","-86","-1000","-1000","-77","-1000","-78","-1000","-1000","-1000","-88","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-86","-89","-91","-79","-67","-1000","-1000","-76","-1000","-92","-1000","-1000"
"20","-1000","-1000","-1000","-84","-1000","-1000","-77","-1000","-84","-1000","-1000","-1000","-88","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-90","-84","-87","-79","-67","-1000","-1000","-87","-1000","-92","-1000","-1000"
"20","-1000","-1000","-1000","-81","-1000","-1000","-62","-1000","-86","-1000","-1000","-1000","-88","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-90","-84","-87","-79","-73","-1000","-1000","-82","-1000","-92","-1000","-1000"
"20","-1000","-1000","-1000","-82","-1000","-1000","-73","-1000","-86","-1000","-1000","-1000","-90","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-82","-84","-88","-84","-73","-1000","-1000","-82","-1000","-88","-1000","-1000"
"20","-1000","-1000","-1000","-83","-1000","-1000","-64","-1000","-86","-1000","-1000","-1000","-90","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-76","-84","-84","-89","-73","-1000","-1000","-81","-1000","-88","-1000","-1000"
"20","-1000","-1000","-1000","-83","-1000","-1000","-64","-1000","-85","-1000","-1000","-1000","-90","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-76","-84","-1000","-76","-73","-1000","-1000","-87","-1000","-88","-1000","-1000"
"20","-1000","-1000","-1000","-83","-1000","-1000","-64","-1000","-85","-1000","-1000","-1000","-88","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-76","-84","-1000","-76","-73","-1000","-1000","-83","-1000","-88","-1000","-1000"
"20","-1000","-1000","-1000","-83","-1000","-1000","-64","-1000","-85","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-76","-84","-1000","-76","-73","-1000","-1000","-83","-1000","-82","-1000","-1000"
"20","-1000","-1000","-1000","-83","-1000","-1000","-64","-1000","-85","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-76","-84","-1000","-76","-73","-1000","-1000","-83","-1000","-82","-1000","-1000"
